Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
2653,268.8,4m 28.8s,56.87007761,-5.43698375,P-GPS,29.2,8.9,27.6,8.4,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,11,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,-0.1,0,-3,1.7,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2654,268.9,4m 28.9s,56.87007783,-5.43698403,P-GPS,29.2,8.9,27.6,8.4,0.3,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0.1,-0.1,0,-3.8,1,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2655,269,4m 29s,56.870078,-5.43698435,P-GPS,29.2,8.9,27.6,8.4,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,-0.1,0,-4.2,-0.6,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2656,269.1,4m 29.1s,56.87007817,-5.43698469,P-GPS,29.2,8.9,27.9,8.5,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,-0.1,0,-3.9,-1.6,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2657,269.2,4m 29.2s,56.87007827,-5.43698497,P-GPS,29.5,9.0,27.9,8.5,0.0,0.0,1.5,0.7,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-3.4,-1.1,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2658,269.3,4m 29.3s,56.8700783,-5.43698528,P-GPS,29.5,9.0,27.9,8.5,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-3.2,0.3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2659,269.4,4m 29.4s,56.87007829,-5.43698552,P-GPS,29.5,9.0,27.9,8.5,0.0,0.0,1.1,0.5,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-3.5,1,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2660,269.5,4m 29.5s,56.87007828,-5.43698571,P-GPS,29.5,9.0,28.2,8.6,0.2,0.1,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,-0.1,0,-3.4,0.4,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2661,269.6,4m 29.6s,56.87007825,-5.43698583,P-GPS,29.9,9.1,28.2,8.6,0.2,0.1,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,-0.1,0,-3.5,-0.7,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2662,269.7,4m 29.7s,56.87007827,-5.43698587,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-3.5,-0.8,-149.4,210.6,1024,1024,1024,1024,1024,,,,,
2663,269.8,4m 29.8s,56.87007825,-5.43698581,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-3.9,0.2,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2664,269.9,4m 29.9s,56.87007834,-5.4369857,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,1.1,0.5,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0.1,0,-4.7,1.7,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2665,270,4m 30s,56.87007836,-5.43698559,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-5.4,2.5,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2666,270.1,4m 30.1s,56.87007847,-5.43698552,P-GPS,30.2,9.2,28.2,8.6,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-5.3,1.8,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2667,270.2,4m 30.2s,56.87007849,-5.43698548,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.185,0.035,3.779,3.807,3.814,3.785,0,0,0,-4.7,0.6,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2668,270.3,4m 30.3s,56.87007861,-5.43698545,P-GPS,30.2,9.2,28.2,8.6,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0,0,0,-4,0,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2669,270.4,4m 30.4s,56.87007864,-5.43698536,P-GPS,30.2,9.2,28.2,8.6,0.3,0.1,1.1,0.5,42.2,12.9,56.87015945,-5.43683411,13,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.1,0,-3.7,0,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2670,270.5,4m 30.5s,56.87007873,-5.43698512,P-GPS,29.9,9.1,28.2,8.6,0.5,0.2,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.2,0,-4.1,1,-149.4,210.6,1024,1024,1024,1024,1024,,,,,
2671,270.6,4m 30.6s,56.87007874,-5.43698487,P-GPS,29.9,9.1,28.2,8.6,0.5,0.2,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.2,0,-4.8,2.8,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2672,270.7,4m 30.7s,56.87007879,-5.43698469,P-GPS,29.9,9.1,28.2,8.6,0.3,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.1,0,-5.1,4.2,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2673,270.8,4m 30.8s,56.87007878,-5.43698461,P-GPS,29.9,9.1,28.2,8.6,0.2,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0,-4.8,4,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2674,270.9,4m 30.9s,56.87007881,-5.43698463,P-GPS,29.9,9.1,28.2,8.6,0.2,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0.1,-3.8,2.2,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2675,271,4m 31s,56.87007878,-5.43698468,P-GPS,29.9,9.1,28.2,8.6,0.2,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0.1,-3,0.7,-149.3,210.7,1024,1024,1024,1024,1024,,,,,
2676,271.1,4m 31.1s,56.87007881,-5.43698469,P-GPS,29.9,9.1,28.2,8.6,0.3,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.1,0,-2.6,0.7,-149.3,210.7,1024,1024,1024,1024,1024,,,,,
2677,271.2,4m 31.2s,56.87007881,-5.43698463,P-GPS,29.9,9.1,28.2,8.6,0.3,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.1,0.1,-3.2,1.6,-149.2,210.8,1024,1024,1024,1024,1024,,,,,
2678,271.3,4m 31.3s,56.87007875,-5.4369846,P-GPS,29.9,9.1,28.2,8.6,0.3,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0.1,0,-4.3,3.2,-149.3,210.7,1024,1024,1024,1024,1024,,,,,
2679,271.4,4m 31.4s,56.87007867,-5.43698457,P-GPS,29.9,9.1,28.2,8.6,0.2,0.1,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0,-4.7,4.2,-149.4,210.6,1024,1024,1024,1024,1024,,,,,
2680,271.5,4m 31.5s,56.87007858,-5.43698471,P-GPS,29.9,9.1,27.9,8.5,0.2,0.1,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0,-3.2,3.7,-149.4,210.6,1024,1024,1024,1024,1024,,,,,
2681,271.6,4m 31.6s,56.87007851,-5.43698487,P-GPS,29.9,9.1,28.2,8.6,0.0,0.0,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0,0,0,-1.1,2.5,-149.1,210.9,1024,1024,1024,1024,1024,,,,,
2682,271.7,4m 31.7s,56.87007849,-5.43698508,P-GPS,30.2,9.2,28.2,8.6,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0,0,0,-0.9,2,-149.1,210.9,1024,1024,1024,1024,1024,,,,,
2683,271.8,4m 31.8s,56.87007854,-5.43698519,P-GPS,30.2,9.2,27.9,8.5,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0.1,0,0,-3.2,1.6,-149.4,210.6,1024,1024,1024,1024,1024,,,,,
2684,271.9,4m 31.9s,56.87007861,-5.43698534,P-GPS,30.2,9.2,27.9,8.5,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0,0,0,-6.3,1.1,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2685,272,4m 32s,56.87007865,-5.43698545,P-GPS,30.2,9.2,27.9,8.5,0.0,0.0,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,0,0,0,-7.3,0.8,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2686,272.1,4m 32.1s,56.8700786,-5.43698559,P-GPS,30.2,9.2,27.9,8.5,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0,-5.8,0.8,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2687,272.2,4m 32.2s,56.87007851,-5.4369857,P-GPS,30.2,9.2,27.9,8.5,0.2,0.1,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,12,4,71,15.214,0.035,3.786,3.814,3.821,3.793,-0.1,0,0,-3.9,1.3,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2688,272.3,4m 32.3s,56.87007837,-5.43698587,P-GPS,30.2,9.2,27.9,8.5,0.2,0.1,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,13,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0,-2.7,1.8,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2689,272.4,4m 32.4s,56.87007825,-5.43698599,P-GPS,30.2,9.2,27.9,8.5,0.0,0.0,0.0,0.0,42.4,12.9,56.87015945,-5.43683411,13,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-3.2,2,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2690,272.5,4m 32.5s,56.87007818,-5.43698616,P-GPS,30.2,9.2,27.6,8.4,0.0,0.0,1.1,0.5,42.4,12.9,56.87015945,-5.43683411,13,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0.1,-4.1,2,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2691,272.6,4m 32.6s,56.8700781,-5.43698631,P-GPS,30.2,9.2,27.6,8.4,0.2,0.1,0.0,0.0,42.4,12.9,56.87015945,-5.43683411,13,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0.1,-4.5,1.9,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2692,272.7,4m 32.7s,56.87007806,-5.43698657,P-GPS,30.2,9.2,27.6,8.4,0.2,0.1,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0.1,-4.1,2,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2693,272.8,4m 32.8s,56.87007799,-5.43698681,P-GPS,29.9,9.1,27.6,8.4,0.2,0.1,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0.1,-2.7,1.8,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2694,272.9,4m 32.9s,56.87007794,-5.43698705,P-GPS,29.9,9.1,27.6,8.4,0.2,0.1,1.5,0.7,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0.1,-1.4,1.6,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2695,273,4m 33s,56.87007788,-5.43698723,P-GPS,29.9,9.1,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0.1,-1.2,1.3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2696,273.1,4m 33.1s,56.87007788,-5.43698727,P-GPS,29.9,9.1,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0.1,-2,1.3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2697,273.2,4m 33.2s,56.87007787,-5.43698727,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0.1,-3.2,1.9,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2698,273.3,4m 33.3s,56.87007791,-5.4369872,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0.1,-3.8,2.4,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2699,273.4,4m 33.4s,56.87007792,-5.43698717,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0.1,-3.3,2.3,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2700,273.5,4m 33.5s,56.87007798,-5.43698721,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,-0.1,0,0,-2.3,1.7,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2701,273.6,4m 33.6s,56.87007801,-5.43698723,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-1.4,1.3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2702,273.7,4m 33.7s,56.87007811,-5.43698733,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-1.5,1.6,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2703,273.8,4m 33.8s,56.87007819,-5.43698734,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,0.0,0.0,42.6,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0.1,0,-2.7,2.5,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2704,273.9,4m 33.9s,56.87007832,-5.43698737,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-3.9,3.1,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2705,274,4m 34s,56.8700784,-5.43698738,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-4.4,2.8,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2706,274.1,4m 34.1s,56.87007853,-5.43698746,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-3.9,2.1,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2707,274.2,4m 34.2s,56.8700786,-5.43698753,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.5,13.0,56.87015945,-5.43683411,12,4,70,15.231,0.035,3.79,3.819,3.825,3.797,0,0,0,-2.7,1.6,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2708,274.3,4m 34.3s,56.87007875,-5.43698758,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.5,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-1.9,1.6,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2709,274.4,4m 34.4s,56.87007885,-5.43698758,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.4,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-2.1,2.2,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2710,274.6,4m 34.6s,56.87007908,-5.4369875,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.4,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-3.3,3,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2711,274.7,4m 34.7s,56.87007922,-5.43698747,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-3.1,2.2,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2712,274.8,4m 34.8s,56.87007933,-5.43698744,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-2.7,1.3,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2713,274.9,4m 34.9s,56.87007943,-5.43698739,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.3,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-2.2,1,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2714,275,4m 35s,56.8700795,-5.43698727,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,0.0,0.0,42.2,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0.1,0,-2.5,1.7,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2715,275.1,4m 35.1s,56.87007955,-5.43698708,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,1.1,0.5,42.2,12.9,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0.1,0,-3.2,2.9,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2716,275.2,4m 35.2s,56.8700796,-5.4369869,P-GPS,29.5,9.0,27.2,8.3,0.2,0.1,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,70,15.199,0.034,3.783,3.811,3.817,3.788,0,0,0,-3.5,3.6,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2717,275.3,4m 35.3s,56.87007966,-5.43698672,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3,3.4,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2718,275.4,4m 35.4s,56.87007971,-5.43698658,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.1,12.8,56.87015945,-5.43683411,12,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-2.7,2.4,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2719,275.5,4m 35.5s,56.87007983,-5.43698645,P-GPS,29.9,9.1,27.2,8.3,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3,1.5,-149.5,210.5,1024,1024,1024,1024,1024,,,,,
2720,275.6,4m 35.6s,56.87007992,-5.43698629,P-GPS,29.9,9.1,27.2,8.3,0.2,0.1,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,12,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0.1,0,-3.6,1.5,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2721,275.7,4m 35.7s,56.87007996,-5.43698611,P-GPS,29.9,9.1,26.9,8.2,0.4,0.2,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0.2,0,-4,2.4,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2722,275.8,4m 35.8s,56.87007996,-5.43698593,P-GPS,29.9,9.1,26.9,8.2,0.2,0.1,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0.1,0,-4.2,3.5,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2723,275.9,4m 35.9s,56.87007996,-5.43698579,P-GPS,29.5,9.0,26.9,8.2,0.2,0.1,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0.1,0,-4.1,4.1,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2724,276,4m 36s,56.87007995,-5.43698569,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-4.1,3.7,-149.8,210.2,1024,1024,1024,1024,1024,,,,,
2725,276.1,4m 36.1s,56.87007992,-5.43698563,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.7,2.8,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2726,276.2,4m 36.2s,56.87007989,-5.43698559,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.3,2.1,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2727,276.3,4m 36.3s,56.87007986,-5.43698562,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.1,2.3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2728,276.4,4m 36.4s,56.87007982,-5.43698561,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.3,3,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2729,276.5,4m 36.5s,56.8700798,-5.43698567,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.7,3.3,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2730,276.6,4m 36.6s,56.87007977,-5.43698574,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,41.9,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.9,3.3,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2731,276.7,4m 36.7s,56.87007976,-5.43698585,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.7,2.7,-149.7,210.3,1024,1024,1024,1024,1024,,,,,
2732,276.8,4m 36.8s,56.87007974,-5.43698597,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3.2,2,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2733,276.9,4m 36.9s,56.87007973,-5.43698609,P-GPS,29.5,9.0,27.2,8.3,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-2.9,1.7,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2734,277,4m 37s,56.8700797,-5.43698617,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-2.9,1.9,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2735,277.1,4m 37.1s,56.8700797,-5.43698623,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3,2.5,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
2736,277.2,4m 37.2s,56.87007968,-5.43698627,P-GPS,29.5,9.0,26.9,8.2,0.0,0.0,0.0,0.0,42.0,12.8,56.87015945,-5.43683411,13,4,70,15.2,0.033,3.784,3.811,3.817,3.788,0,0,0,-3,2.9,-149.6,210.4,1024,1024,1024,1024,1024,,,,,
